Seq No       X      Y    X-Y
     0     -1     -1     -1
     1     -1     -1     -1
     2     -1     -1     -1
     3     -1  12000  12001
     4     -1     -1     -1
     5     -1     -1     -1
     6     -1     -1     -1
     7     -1     -1     -1
     8     -1     -1     -1
     9     -1  14994  14995
For ../Datasets/LongSequences_100K_PBSIM_10Pairs.txt
 #positive 2
 #neutral 0
 #negative 8
