Seq No       X      Y    X-Y
     0     -1     -1     -1
     1     -1     -1     -1
     2     -1     -1     -1
     3     -1  13043  13044
     4     -1  16510  16511
     5     -1     -1     -1
     6     -1     -1     -1
     7     -1     -1     -1
     8     -1  16018  16019
     9     -1  18794  18795
For ../Datasets/LongSequences_100K_PBSIM_10Pairs.txt
 #positive 4
 #neutral 0
 #negative 6
