Seq No       X      Y    X-Y
     0     -1     -1     -1
     1     -1     -1     -1
     2     -1     -1     -1
     3     -1     -1     -1
     4     -1    142    143
     5     -1     -1     -1
     6     -1     -1     -1
     7     -1     -1     -1
     8     -1    551    552
     9     -1     -1     -1
For ../Datasets/LongSequences_10K_PBSIM_10Pairs.txt
 #positive 2
 #neutral 0
 #negative 8
