Seq No       X      Y    X-Y
     0     -1     -1     -1
     1     -1     -1     -1
     2     -1     -1     -1
     3     -1     -1     -1
     4     -1    130    131
     5     -1   1182   1183
     6     -1     -1     -1
     7     -1     -1     -1
     8     -1    469    470
     9     -1     -1     -1
For ../Datasets/LongSequences_10K_PBSIM_10Pairs.txt
 #positive 3
 #neutral 0
 #negative 7
