Seq No       X      Y    X-Y
  6870     -1     -1     -1
  6871     -1     -1     -1
  6872     -1     -1     -1
  6873     -1     -1     -1
  6874     -1     -1     -1
  6875     -1     -1     -1
  6876     -1     -1     -1
  6877     -1     -1     -1
  6878     -1     -1     -1
  6879     -1     -1     -1
  6880     -1     -1     -1
  6881     -1     -1     -1
  6882     -1     -1     -1
  6883     -1     -1     -1
  6884      4      3      1
  6885     -1     -1     -1
  6886     -1     -1     -1
  6887     -1     -1     -1
  6888     -1     -1     -1
  6889      4      3      1
  6890     -1     -1     -1
  6891     -1     -1     -1
  6892     -1     -1     -1
  6893     -1     -1     -1
  6894     -1     -1     -1
  6895     -1     -1     -1
  6896     -1     -1     -1
  6897     -1     -1     -1
  6898     -1     -1     -1
  6899     -1     -1     -1
  6900     -1     -1     -1
  6901     -1     -1     -1
  6902     -1     -1     -1
  6903     -1     -1     -1
  6904     -1     -1     -1
  6905     -1     -1     -1
  6906     -1     -1     -1
  6907     -1     -1     -1
  6908     -1     -1     -1
  6909     -1     -1     -1
  6910      5      3      2
  6911     -1     -1     -1
  6912     -1     -1     -1
  6913     -1     -1     -1
  6914     -1     -1     -1
  6915     -1     -1     -1
  6916     -1     -1     -1
  6917     -1     -1     -1
  6918     -1     -1     -1
  6919     -1     -1     -1
  6920     -1     -1     -1
  6921     -1     -1     -1
  6922     -1     -1     -1
  6923     -1     -1     -1
  6924     -1     -1     -1
  6925      5      3      2
  6926     -1     -1     -1
  6927     -1     -1     -1
  6928     -1     -1     -1
  6929     -1     -1     -1
  6930     -1     -1     -1
  6931     -1     -1     -1
  6932     -1     -1     -1
  6933     -1     -1     -1
  6934     -1     -1     -1
  6935     -1     -1     -1
  6936     -1     -1     -1
  6937     -1     -1     -1
  6938     -1     -1     -1
  6939     -1     -1     -1
  6940     -1     -1     -1
  6941     -1     -1     -1
  6942     -1     -1     -1
  6943     -1     -1     -1
  6944     -1     -1     -1
  6945     -1     -1     -1
  6946     -1     -1     -1
  6947     -1     -1     -1
  6948     -1     -1     -1
  6949     -1     -1     -1
  6950     -1     -1     -1
  6951     -1     -1     -1
  6952     -1     -1     -1
  6953     -1     -1     -1
  6954     -1     -1     -1
  6955     -1     -1     -1
  6956     -1     -1     -1
  6957     -1     -1     -1
  6958      5      5      0
  6959     24     14     10
  6960     13     -1    -14
  6961     -1     -1     -1
  6962     -1     -1     -1
  6963     -1     -1     -1
  6964     -1     -1     -1
  6965     -1     -1     -1
  6966     -1     -1     -1
  6967     -1     -1     -1
  6968     -1     -1     -1
  6969     -1     -1     -1
  6970     -1     -1     -1
  6971     -1     -1     -1
  6972     -1     -1     -1
  6973     -1     -1     -1
  6974     -1     -1     -1
  6975     -1     -1     -1
  6976     -1     -1     -1
  6977     -1     -1     -1
  6978      5      2      3
  6979      2      2      0
  6980      3      3      0
  6981     -1     -1     -1
  6982     12     11      1
  6983     -1     -1     -1
  6984     -1     -1     -1
  6985     -1     -1     -1
  6986     -1     -1     -1
  6987     -1     -1     -1
  6988     -1     -1     -1
  6989     -1     -1     -1
  6990     -1     -1     -1
  6991     -1     -1     -1
  6992     -1     -1     -1
  6993     -1     -1     -1
  6994     -1     -1     -1
  6995     -1     -1     -1
  6996     -1     -1     -1
  6997     10      6      4
  6998     -1     -1     -1
  6999      1      2     -1
  7000     -1     -1     -1
  7001     -1     -1     -1
  7002     19     28     -9
  7003     29     -1    -30
  7004     37     30      7
  7005     -1     -1     -1
  7006     -1     -1     -1
  7007     -1     -1     -1
  7008     -1     -1     -1
  7009     -1     -1     -1
  7010     -1     -1     -1
  7011     -1     -1     -1
  7012     -1     -1     -1
  7013     -1     -1     -1
  7014     -1     -1     -1
  7015     15      8      7
  7016     -1     -1     -1
  7017     -1     -1     -1
  7018     -1     -1     -1
  7019     -1     -1     -1
  7020     -1     -1     -1
  7021     -1     -1     -1
  7022     -1     -1     -1
  7023     -1     -1     -1
  7024     -1     -1     -1
  7025     -1     -1     -1
  7026     -1     -1     -1
  7027     -1     -1     -1
  7028      6      2      4
  7029     -1     -1     -1
  7030     -1     -1     -1
  7031      1      2     -1
  7032      2      2      0
  7033      1      2     -1
  7034      5      6     -1
  7035     -1     -1     -1
  7036     -1     -1     -1
  7037     -1     -1     -1
  7038     -1     -1     -1
  7039     -1     -1     -1
  7040     -1     -1     -1
  7041     -1     -1     -1
  7042     -1     -1     -1
  7043     -1     -1     -1
  7044     -1     -1     -1
  7045     -1     -1     -1
  7046     12      7      5
  7047     27     19      8
  7048     -1     -1     -1
  7049      8      7      1
  7050     -1     -1     -1
  7051     -1     -1     -1
  7052     -1     -1     -1
  7053     -1     -1     -1
  7054     -1     -1     -1
  7055     -1     -1     -1
  7056     -1     -1     -1
  7057     -1     -1     -1
  7058     -1     -1     -1
  7059     -1     -1     -1
  7060     -1     -1     -1
  7061     -1     -1     -1
  7062     -1     -1     -1
  7063     -1     -1     -1
  7064     -1     -1     -1
  7065     -1     -1     -1
  7066     41     -1    -42
  7067     42     -1    -43
  7068     -1     -1     -1
  7069     -1     -1     -1
  7070     -1     -1     -1
  7071     -1     -1     -1
  7072     -1     -1     -1
  7073     -1     -1     -1
  7074     -1     -1     -1
  7075     -1     -1     -1
  7076     -1     -1     -1
  7077     12      8      4
  7078     -1     -1     -1
  7079     -1     -1     -1
  7080     -1     -1     -1
  7081     -1     -1     -1
  7082     -1     -1     -1
  7083     -1     -1     -1
  7084      2      2      0
  7085     10      6      4
  7086     -1     43     44
  7087      5     -1     -6
  7088     -1     -1     -1
  7089     -1     -1     -1
  7090     -1     -1     -1
  7091     -1     -1     -1
  7092     -1     -1     -1
  7093     -1     -1     -1
  7094     -1     -1     -1
  7095     -1     -1     -1
  7096     -1     -1     -1
  7097     -1     -1     -1
  7098     -1     -1     -1
  7099     -1     -1     -1
  7100     -1     -1     -1
  7101     -1     -1     -1
  7102     -1     -1     -1
  7103     -1     -1     -1
  7104     -1     -1     -1
  7105     -1     -1     -1
  7106     -1     -1     -1
  7107     -1     -1     -1
  7108     -1     -1     -1
  7109     -1     -1     -1
  7110     -1     -1     -1
  7111     -1     -1     -1
  7112     -1     -1     -1
  7113     -1     -1     -1
  7114     -1     -1     -1
  7115     -1     -1     -1
  7116     41     -1    -42
  7117     -1     -1     -1
  7118     -1     -1     -1
  7119     -1     -1     -1
  7120     -1     -1     -1
  7121     -1     -1     -1
  7122     -1     -1     -1
  7123     -1     -1     -1
  7124     -1     33     34
  7125     -1     -1     -1
  7126     -1     -1     -1
  7127     -1     -1     -1
  7128     -1     -1     -1
  7129     -1     -1     -1
  7130     -1     27     28
  7131     -1     -1     -1
  7132     -1     -1     -1
  7133     -1     -1     -1
  7134     -1     -1     -1
  7135     -1     -1     -1
  7136     -1     -1     -1
  7137     -1     -1     -1
  7138     -1     -1     -1
  7139     -1     -1     -1
  7140     -1     -1     -1
  7141     -1     -1     -1
  7142     -1     -1     -1
  7143     -1     -1     -1
  7144     -1     -1     -1
  7145     -1     -1     -1
  7146     -1     -1     -1
  7147     -1     -1     -1
  7148     -1     35     36
  7149     -1     36     37
  7150     -1     -1     -1
  7151     -1     -1     -1
  7152     -1     -1     -1
  7153     -1     -1     -1
  7154     -1     -1     -1
  7155     -1     -1     -1
  7156     -1     27     28
  7157     -1     -1     -1
  7158     -1     -1     -1
  7159     -1     -1     -1
  7160     -1     -1     -1
  7161     -1     -1     -1
  7162     -1     -1     -1
  7163     -1     -1     -1
  7164     -1     -1     -1
  7165     -1     -1     -1
  7166     -1     -1     -1
  7167     -1     -1     -1
  7168     -1     -1     -1
  7169     -1     -1     -1
  7170     -1     -1     -1
  7171     -1     -1     -1
  7172     -1     -1     -1
  7173     -1     -1     -1
  7174     -1     -1     -1
  7175     -1     -1     -1
  7176     -1     -1     -1
  7177     -1     -1     -1
  7178     -1     -1     -1
  7179     -1     -1     -1
  7180     -1     -1     -1
  7181     -1     -1     -1
  7182     45     40      5
  7183     -1     -1     -1
  7184     45     42      3
  7185     44     36      8
  7186     -1     -1     -1
  7187     -1     -1     -1
  7188     -1     -1     -1
  7189     -1     -1     -1
  7190     -1     -1     -1
  7191     -1     -1     -1
  7192     -1     -1     -1
  7193     -1     -1     -1
  7194     -1     -1     -1
  7195     -1     -1     -1
  7196     -1     -1     -1
  7197     -1     33     34
  7198     -1     42     43
  7199     -1     -1     -1
  7200     -1     -1     -1
  7201     -1     -1     -1
  7202     -1     -1     -1
  7203     -1     -1     -1
  7204     -1     -1     -1
  7205     45     -1    -46
  7206     -1     -1     -1
  7207     -1     -1     -1
  7208     -1     -1     -1
  7209     -1     -1     -1
  7210     -1     -1     -1
  7211     -1     -1     -1
  7212     -1     -1     -1
  7213     -1     -1     -1
  7214     -1     -1     -1
  7215     -1     -1     -1
  7216     -1     -1     -1
  7217     -1     -1     -1
  7218     -1     -1     -1
  7219     -1     -1     -1
  7220     -1     -1     -1
  7221     -1     -1     -1
  7222     -1     -1     -1
  7223     -1     -1     -1
  7224     -1     -1     -1
  7225     -1     -1     -1
  7226     -1     34     35
  7227     -1     -1     -1
  7228     -1     -1     -1
  7229     -1     -1     -1
  7230     -1     -1     -1
  7231     -1     -1     -1
  7232     -1     -1     -1
  7233     -1     -1     -1
  7234     -1     -1     -1
  7235     -1     -1     -1
  7236     -1     -1     -1
  7237     -1     -1     -1
  7238     -1     -1     -1
  7239     -1     -1     -1
  7240     -1     -1     -1
  7241     -1     -1     -1
  7242     -1     -1     -1
  7243     -1     -1     -1
  7244     -1     -1     -1
  7245     42     38      4
  7246     -1     -1     -1
  7247     -1     -1     -1
  7248     -1     -1     -1
  7249     -1     -1     -1
  7250     -1     -1     -1
  7251     -1     -1     -1
  7252     -1     -1     -1
  7253     -1     42     43
  7254     -1     -1     -1
  7255     -1     41     42
  7256     -1     -1     -1
  7257     -1     -1     -1
  7258     -1     -1     -1
  7259     -1     35     36
  7260     -1     -1     -1
  7261     -1     -1     -1
  7262     44     -1    -45
  7263     -1     -1     -1
  7264     -1     -1     -1
  7265     -1     -1     -1
  7266     -1     -1     -1
  7267     -1     -1     -1
  7268     45     -1    -46
  7269     -1     -1     -1
  7270     -1     -1     -1
  7271     -1     -1     -1
  7272     -1     -1     -1
  7273     -1     -1     -1
  7274     -1     -1     -1
  7275     -1     -1     -1
  7276     -1     -1     -1
  7277     -1     35     36
  7278     -1     -1     -1
  7279     -1     -1     -1
  7280     -1     -1     -1
  7281     -1     -1     -1
  7282     -1     -1     -1
  7283     -1     -1     -1
  7284     -1     34     35
  7285     -1     -1     -1
  7286     45     -1    -46
  7287     -1     -1     -1
  7288     -1     -1     -1
  7289     -1     -1     -1
  7290     -1     -1     -1
  7291     45     33     12
  7292     -1     -1     -1
  7293     -1     -1     -1
  7294     -1     -1     -1
  7295     -1     -1     -1
  7296     -1     -1     -1
  7297     -1     -1     -1
  7298     -1     -1     -1
  7299     -1     -1     -1
  7300     44     -1    -45
  7301     -1     -1     -1
  7302     45     35     10
  7303     -1     -1     -1
  7304     -1     -1     -1
  7305     -1     -1     -1
  7306     -1     -1     -1
  7307     -1     -1     -1
  7308     -1     -1     -1
  7309     -1     -1     -1
  7310     -1     -1     -1
  7311     -1     -1     -1
  7312     -1     -1     -1
  7313     -1     27     28
  7314     -1     -1     -1
  7315     -1     34     35
  7316     -1     -1     -1
  7317     -1     -1     -1
  7318     -1     40     41
  7319     -1     29     30
  7320     -1     -1     -1
  7321     -1     -1     -1
  7322     -1     43     44
  7323     -1     38     39
  7324     -1     41     42
  7325     -1     37     38
  7326     -1     -1     -1
  7327     -1     42     43
  7328     -1     -1     -1
  7329     -1     33     34
  7330     -1     -1     -1
  7331     -1     41     42
  7332     -1     33     34
  7333     -1     35     36
  7334     -1     -1     -1
  7335     -1     40     41
  7336     -1     24     25
  7337     -1     -1     -1
  7338     44     30     14
  7339     -1     -1     -1
  7340     -1     36     37
  7341     44     24     20
  7342     -1     -1     -1
  7343     -1     -1     -1
  7344     -1     -1     -1
  7345     -1     -1     -1
  7346     43     28     15
  7347     -1     -1     -1
  7348     -1     -1     -1
  7349     -1     41     42
  7350     -1     24     25
  7351     -1     -1     -1
  7352     -1     -1     -1
  7353     -1     42     43
  7354     45     35     10
  7355     -1     35     36
  7356     -1     24     25
  7357     -1     -1     -1
  7358     -1     -1     -1
  7359     -1     34     35
  7360     -1     44     45
  7361     -1     42     43
  7362     -1     -1     -1
  7363     -1     -1     -1
  7364     -1     -1     -1
  7365     -1     -1     -1
  7366     -1     -1     -1
  7367     -1     39     40
  7368     -1     34     35
  7369     -1     40     41
  7370     -1     -1     -1
  7371     -1     -1     -1
  7372     -1     -1     -1
  7373     -1     -1     -1
  7374     -1     -1     -1
  7375     -1     -1     -1
  7376     -1     -1     -1
  7377     -1     -1     -1
  7378     -1     -1     -1
  7379     -1     -1     -1
  7380     -1     43     44
  7381     -1     42     43
  7382     -1     37     38
  7383     -1     -1     -1
  7384     -1     -1     -1
  7385     -1     29     30
  7386     -1     -1     -1
  7387     -1     -1     -1
  7388     -1     37     38
  7389     -1     -1     -1
  7390     -1     -1     -1
  7391     -1     -1     -1
  7392     -1     23     24
  7393     44     -1    -45
  7394     -1     -1     -1
  7395     -1     -1     -1
  7396     -1     -1     -1
  7397     39     43     -4
  7398     -1     38     39
  7399     -1     -1     -1
  7400     -1     -1     -1
  7401     -1     44     45
  7402     -1     40     41
  7403     45     -1    -46
  7404     -1     -1     -1
  7405     -1     -1     -1
  7406     -1     -1     -1
  7407     -1     37     38
  7408     -1     35     36
  7409     -1     36     37
  7410     -1     45     46
  7411     -1     31     32
  7412     -1     45     46
  7413     -1     -1     -1
  7414     -1     41     42
  7415     -1     33     34
  7416     -1     37     38
  7417     -1     33     34
  7418     44     38      6
  7419     42     41      1
  7420     -1     -1     -1
  7421     -1     -1     -1
  7422     -1     -1     -1
  7423     -1     -1     -1
  7424     -1     -1     -1
  7425     -1     -1     -1
  7426     -1     44     45
  7427     -1     42     43
  7428     -1     -1     -1
  7429     -1     45     46
  7430     44     32     12
  7431     -1     39     40
  7432     -1     31     32
  7433     -1     36     37
  7434     44     37      7
  7435     -1     -1     -1
  7436     -1     -1     -1
  7437     -1     -1     -1
  7438     -1     45     46
  7439     -1     35     36
  7440     -1     -1     -1
  7441     -1     -1     -1
  7442     -1     32     33
  7443     -1     -1     -1
  7444     -1     35     36
  7445     -1     35     36
  7446     -1     -1     -1
  7447     -1     -1     -1
  7448     -1     35     36
  7449     -1     -1     -1
  7450     29     -1    -30
  7451     -1     37     38
  7452     -1     -1     -1
  7453     25     22      3
  7454     20     12      8
  7455     26     25      1
  7456     -1     -1     -1
  7457      5      2      3
  7458      6      2      4
  7459     14      2     12
  7460     16     -1    -17
  7461     -1     -1     -1
  7462     29     -1    -30
  7463      4      2      2
  7464      5     -1     -6
  7465      5      2      3
  7466      0     -1     -1
  7467      3     -1     -4
  7468      3      2      1
  7469      0     -1     -1
  7470     -1     -1     -1
  7471      2      3     -1
  7472      2      2      0
  7473      0     -1     -1
  7474     -1     -1     -1
  7475      2     12    -10
  7476      2      2      0
  7477      3      3      0
  7478      4      3      1
  7479      4      4      0
  7480     -1     -1     -1
  7481     -1     -1     -1
  7482     -1     -1     -1
  7483     -1     -1     -1
  7484     -1     -1     -1
  7485     -1     -1     -1
  7486     -1     -1     -1
  7487     -1     -1     -1
  7488     -1     -1     -1
  7489     -1     -1     -1
  7490     -1     -1     -1
  7491     -1     -1     -1
  7492     -1     -1     -1
  7493     -1     -1     -1
  7494     -1     -1     -1
  7495     -1     -1     -1
  7496     -1     -1     -1
  7497     -1     -1     -1
  7498     -1     -1     -1
  7499     -1     -1     -1
  7500     -1     -1     -1
  7501     -1     -1     -1
  7502     -1     -1     -1
  7503     -1     -1     -1
  7504     -1     -1     -1
  7505     -1     -1     -1
  7506     -1     -1     -1
  7507     -1     -1     -1
  7508      2     -1     -3
  7509      9      6      3
  7510     -1     -1     -1
  7511      7      4      3
  7512      0     -1     -1
  7513     -1     -1     -1
  7514     13      4      9
  7515      8      3      5
  7516     -1     -1     -1
  7517      4      3      1
  7518      2      2      0
  7519     14     39    -25
  7520     18      3     15
  7521     -1     -1     -1
  7522     18     -1    -19
  7523      6      3      3
  7524      7     -1     -8
  7525     10     -1    -11
  7526      0     -1     -1
  7527      1      2     -1
  7528      8     -1     -9
  7529     22      2     20
  7530      8     -1     -9
  7531     24      1     23
  7532     24      1     23
  7533     22      2     20
  7534     31     11     20
  7535     31     25      6
  7536     31     11     20
  7537     15      7      8
  7538     15      7      8
  7539     26      4     22
  7540     19     -1    -20
  7541     14     -1    -15
  7542     -1     -1     -1
  7543      8     35    -27
  7544     -1     -1     -1
  7545     -1     -1     -1
  7546     -1     -1     -1
  7547     -1     -1     -1
  7548     -1     -1     -1
  7549     -1     -1     -1
  7550     -1     -1     -1
  7551     -1     -1     -1
  7552     -1     -1     -1
  7553     -1     -1     -1
  7554     -1     41     42
  7555     -1     -1     -1
  7556     -1     -1     -1
  7557     -1     -1     -1
  7558     -1     -1     -1
  7559     -1     -1     -1
  7560     -1     -1     -1
  7561     -1     -1     -1
  7562     -1     -1     -1
  7563     -1     21     22
  7564     -1     -1     -1
  7565     -1     -1     -1
  7566     -1     -1     -1
  7567     -1     38     39
  7568     -1     -1     -1
  7569     -1     -1     -1
  7570     -1     -1     -1
  7571     -1     -1     -1
  7572     -1     35     36
  7573     -1     -1     -1
  7574     -1     -1     -1
  7575     -1     33     34
  7576     -1      8      9
  7577     -1     -1     -1
  7578     -1     -1     -1
  7579     -1     -1     -1
  7580     -1     -1     -1
  7581     -1     -1     -1
  7582     -1     -1     -1
  7583     -1     -1     -1
  7584     -1     -1     -1
  7585     24     -1    -25
  7586     -1     -1     -1
  7587     -1     -1     -1
  7588     13      3     10
  7589     22     10     12
  7590     -1     -1     -1
  7591     -1     -1     -1
  7592     -1     -1     -1
  7593     -1     -1     -1
  7594     -1     -1     -1
  7595     -1     -1     -1
  7596     29      4     25
  7597      1      2     -1
  7598     -1     -1     -1
  7599     -1     -1     -1
  7600     -1     -1     -1
  7601     -1     -1     -1
  7602     -1     -1     -1
  7603      4     -1     -5
  7604     -1     -1     -1
  7605     -1     -1     -1
  7606     -1     -1     -1
  7607     -1     -1     -1
  7608     -1     -1     -1
  7609     -1     -1     -1
  7610     -1     -1     -1
  7611     16      2     14
  7612     41      4     37
  7613     33      4     29
  7614     37     -1    -38
  7615     11     -1    -12
  7616      6      3      3
  7617     25     -1    -26
  7618     20     -1    -21
  7619     13     -1    -14
  7620     -1     -1     -1
  7621     -1     -1     -1
  7622     -1     -1     -1
  7623      2      2      0
  7624      6      3      3
  7625      2      3     -1
  7626     41     -1    -42
  7627     -1     -1     -1
  7628     35      2     33
  7629     -1     -1     -1
  7630     -1     -1     -1
  7631     36     -1    -37
  7632      6      3      3
  7633     32      6     26
  7634     -1     -1     -1
  7635     -1     -1     -1
  7636     -1     -1     -1
  7637      7     -1     -8
  7638     -1     -1     -1
  7639     -1     -1     -1
  7640     45     -1    -46
  7641     -1     -1     -1
  7642     -1     -1     -1
  7643     17      2     15
  7644     10     -1    -11
  7645     -1     28     29
  7646     -1     -1     -1
  7647     -1     -1     -1
  7648     -1     -1     -1
  7649     -1     37     38
  7650     12      5      7
  7651      7      2      5
  7652     -1     -1     -1
  7653      1     42    -41
  7654      1      1      0
  7655      0     -1     -1
  7656      0     -1     -1
  7657     -1     -1     -1
  7658      0     -1     -1
  7659      0     -1     -1
  7660     28      5     23
  7661     29     17     12
  7662     20      5     15
  7663     16      6     10
  7664      6      2      4
  7665     14     -1    -15
  7666     -1     -1     -1
  7667      1      2     -1
  7668     24      3     21
  7669     18      5     13
  7670     -1     -1     -1
  7671      2      1      1
  7672      7     -1     -8
  7673      1     41    -40
  7674      0     -1     -1
  7675      7      6      1
  7676     10     -1    -11
  7677      8     -1     -9
  7678     -1     -1     -1
  7679     37     13     24
  7680     -1     -1     -1
  7681     -1     -1     -1
  7682     40     -1    -41
  7683     -1     -1     -1
  7684     -1     -1     -1
  7685     -1     -1     -1
  7686     39     -1    -40
  7687     -1     -1     -1
  7688     -1     -1     -1
  7689     -1     -1     -1
  7690     -1     -1     -1
  7691     -1     -1     -1
  7692     -1     -1     -1
  7693     -1     -1     -1
  7694     -1     -1     -1
  7695     -1     -1     -1
  7696     -1     -1     -1
  7697     -1     -1     -1
  7698     -1     -1     -1
  7699     -1     -1     -1
  7700     39     -1    -40
  7701     -1     -1     -1
  7702     -1     -1     -1
  7703     -1     -1     -1
  7704     -1     -1     -1
  7705     -1     -1     -1
  7706     -1     29     30
  7707     -1     -1     -1
  7708     -1     -1     -1
  7709     -1     -1     -1
  7710     -1     -1     -1
  7711     -1     -1     -1
  7712     36     -1    -37
  7713     40     -1    -41
  7714     41     -1    -42
  7715     -1     -1     -1
  7716     41     -1    -42
  7717     -1     -1     -1
  7718     -1     -1     -1
  7719     42     28     14
  7720     -1     -1     -1
  7721     43     -1    -44
  7722     -1     -1     -1
  7723     -1     -1     -1
  7724     -1     28     29
  7725     40     -1    -41
  7726     -1     -1     -1
  7727     -1     -1     -1
  7728     43     -1    -44
  7729     -1     -1     -1
  7730     41     -1    -42
  7731     42     -1    -43
  7732     42     -1    -43
  7733     -1     -1     -1
  7734     -1     -1     -1
  7735     -1     23     24
  7736     44     -1    -45
  7737     -1     -1     -1
  7738     -1     -1     -1
  7739     -1     -1     -1
  7740     43     -1    -44
  7741     -1     -1     -1
  7742     -1     -1     -1
  7743     43     -1    -44
  7744     -1     -1     -1
  7745     37     27     10
  7746     -1     -1     -1
  7747     -1     -1     -1
  7748     -1     -1     -1
  7749     -1     -1     -1
  7750     -1     -1     -1
  7751     37     -1    -38
  7752     39     -1    -40
  7753     -1     -1     -1
  7754     -1     -1     -1
  7755     -1     -1     -1
  7756     -1     -1     -1
  7757     30     30      0
  7758     -1     -1     -1
  7759     -1     -1     -1
  7760     40     -1    -41
  7761     -1     -1     -1
  7762     40     38      2
  7763     42     -1    -43
  7764     43     -1    -44
  7765     -1     -1     -1
  7766     41     -1    -42
  7767     41     -1    -42
  7768     41     -1    -42
  7769     -1     -1     -1
  7770     42     -1    -43
  7771     38     -1    -39
  7772     41     -1    -42
  7773     41     -1    -42
  7774     41     -1    -42
  7775     -1     13     14
  7776     -1     -1     -1
  7777     45     45      0
  7778     -1     43     44
  7779     -1     -1     -1
  7780     -1     -1     -1
  7781     -1     -1     -1
  7782     34     38     -4
  7783     37     -1    -38
  7784     -1     -1     -1
  7785     37     -1    -38
  7786     41     -1    -42
  7787     -1     -1     -1
  7788     -1     -1     -1
  7789     -1     41     42
  7790     45     -1    -46
  7791     39     -1    -40
  7792     -1     -1     -1
  7793     33     -1    -34
  7794     -1     -1     -1
  7795     33     -1    -34
  7796     43     -1    -44
  7797     43     -1    -44
  7798     37     -1    -38
  7799     37     -1    -38
  7800     35     29      6
  7801     39     -1    -40
  7802     37     -1    -38
  7803     43     -1    -44
  7804     -1     -1     -1
  7805     41     -1    -42
  7806     40     -1    -41
  7807     34     -1    -35
  7808     42     -1    -43
  7809     41     -1    -42
  7810     -1     -1     -1
  7811     -1     -1     -1
  7812     42     -1    -43
  7813     44     -1    -45
  7814     -1     -1     -1
  7815     44     -1    -45
  7816     -1     -1     -1
  7817     39     -1    -40
  7818     -1     -1     -1
  7819     38     -1    -39
  7820     36     44     -8
  7821     -1     -1     -1
  7822     43     -1    -44
  7823     -1     -1     -1
  7824     -1     -1     -1
  7825     -1     -1     -1
  7826     44     42      2
  7827     40     -1    -41
  7828     40     -1    -41
  7829     -1     -1     -1
  7830     44     -1    -45
  7831     -1     -1     -1
  7832     38     -1    -39
  7833     43     -1    -44
  7834     -1     -1     -1
  7835     -1     -1     -1
  7836     -1     -1     -1
  7837     39     -1    -40
  7838     45     -1    -46
  7839     37     -1    -38
  7840     41     -1    -42
  7841     -1     -1     -1
  7842     -1     -1     -1
  7843     -1     -1     -1
  7844     -1     -1     -1
  7845     -1     -1     -1
  7846     42     -1    -43
  7847     -1     -1     -1
  7848     43     -1    -44
  7849     42     -1    -43
  7850     -1     -1     -1
  7851     40     -1    -41
  7852     41     -1    -42
  7853     -1     -1     -1
  7854     36     -1    -37
  7855     -1     -1     -1
  7856     38     -1    -39
  7857     -1     -1     -1
  7858     -1     -1     -1
  7859     44     -1    -45
  7860     44     -1    -45
  7861     -1     -1     -1
  7862     -1     -1     -1
  7863     44     -1    -45
  7864     39     -1    -40
  7865     -1     -1     -1
  7866     45     -1    -46
  7867     44     -1    -45
  7868     39     -1    -40
  7869     -1     -1     -1
  7870     33     -1    -34
  7871     41     -1    -42
  7872     -1     -1     -1
  7873     42     -1    -43
  7874     40     -1    -41
  7875     38     -1    -39
  7876     42     -1    -43
  7877     -1     -1     -1
  7878     37     -1    -38
  7879     -1     -1     -1
  7880     36     -1    -37
  7881     40     -1    -41
  7882     42     -1    -43
  7883     -1     -1     -1
  7884     -1     -1     -1
  7885     -1     -1     -1
  7886     -1     -1     -1
  7887     -1     -1     -1
  7888     -1     -1     -1
  7889     -1     -1     -1
  7890     40     -1    -41
  7891     -1     -1     -1
  7892     40     -1    -41
  7893     34     -1    -35
  7894     -1     -1     -1
  7895     -1     -1     -1
  7896     -1     -1     -1
  7897     -1     -1     -1
  7898     -1     -1     -1
  7899     37     -1    -38
  7900     40     -1    -41
  7901     -1     -1     -1
  7902     38     -1    -39
  7903     -1     -1     -1
  7904     -1     -1     -1
  7905     37     -1    -38
  7906     45     -1    -46
  7907     -1     -1     -1
  7908     37     -1    -38
  7909     -1     -1     -1
  7910     37     -1    -38
  7911     38     -1    -39
  7912     -1     -1     -1
  7913     40     -1    -41
  7914     37     -1    -38
  7915     42     -1    -43
  7916     45     -1    -46
  7917     -1     -1     -1
  7918     37     -1    -38
  7919     -1     -1     -1
  7920     -1     -1     -1
  7921     -1     -1     -1
  7922     40     -1    -41
  7923     -1     -1     -1
  7924     -1     -1     -1
  7925     -1     34     35
  7926     -1     -1     -1
  7927     44     -1    -45
  7928     39     -1    -40
  7929     44     -1    -45
  7930     -1     -1     -1
  7931     35     -1    -36
  7932     -1     -1     -1
  7933     -1     -1     -1
  7934     40     -1    -41
  7935     42     -1    -43
  7936     41     -1    -42
  7937     -1     -1     -1
  7938     -1     -1     -1
  7939     42     -1    -43
  7940     -1     -1     -1
  7941     40     -1    -41
  7942     -1     -1     -1
  7943     43     -1    -44
  7944     -1     -1     -1
  7945     44     -1    -45
  7946     37     -1    -38
  7947     38     -1    -39
  7948     -1     -1     -1
  7949     42     -1    -43
  7950     44     -1    -45
  7951     44     -1    -45
  7952     37     -1    -38
  7953     43     -1    -44
  7954     -1     -1     -1
  7955     41     -1    -42
  7956     41     27     14
  7957     44     -1    -45
  7958     44     -1    -45
  7959     43     -1    -44
  7960     -1     -1     -1
  7961     -1     -1     -1
  7962     40     -1    -41
  7963     40     -1    -41
  7964     36     -1    -37
  7965     -1     -1     -1
  7966     40     -1    -41
  7967     35     -1    -36
  7968     40     -1    -41
  7969     -1     -1     -1
  7970     -1     -1     -1
  7971     42     -1    -43
  7972     -1     -1     -1
  7973     41     -1    -42
  7974     38     -1    -39
  7975     -1     -1     -1
  7976     33     16     17
  7977     -1     -1     -1
  7978     -1     -1     -1
  7979     -1     -1     -1
  7980     44     -1    -45
  7981     40     -1    -41
  7982     -1     -1     -1
  7983     -1     -1     -1
  7984     -1     -1     -1
  7985     -1     -1     -1
  7986     35     -1    -36
  7987     -1     -1     -1
  7988     44     -1    -45
  7989     -1     -1     -1
  7990     -1     -1     -1
  7991     44     -1    -45
  7992     42     16     26
  7993     40     -1    -41
  7994     -1     -1     -1
  7995     -1     -1     -1
  7996     44     -1    -45
  7997     -1     -1     -1
  7998     -1     -1     -1
  7999     44     -1    -45
